# label  time(ns)  cluster_avg  std
500  339.487500  0.890192  0.011005
500  339.900000  0.890201  0.011040
500  340.312500  0.890197  0.011184
500  340.725000  0.889980  0.011244
500  341.137500  0.890674  0.011072
500  341.550000  0.891634  0.011179
500  341.962500  0.892069  0.011219
500  342.375000  0.893576  0.011262
500  342.787500  0.893967  0.011229
500  343.200000  0.894269  0.011528
500  343.612500  0.895452  0.011335
500  344.025000  0.896853  0.011492
500  344.437500  0.897605  0.011442
500  344.850000  0.898608  0.011448
500  345.262500  0.899579  0.011413
500  345.675000  0.900049  0.011130
500  346.087500  0.900338  0.011111
500  346.500000  0.900438  0.010842
500  346.912500  0.900717  0.010747
500  347.325000  0.900598  0.011002
500  347.737500  0.900513  0.010664
500  348.150000  0.900210  0.010666
500  348.562500  0.901006  0.011085
500  348.975000  0.900215  0.011680
500  349.387500  0.899915  0.011898
500  349.800000  0.900179  0.011822
500  350.212500  0.900525  0.011902
500  350.625000  0.900374  0.011573
500  351.037500  0.899342  0.011086
500  351.450000  0.898814  0.010804
500  351.862500  0.898523  0.010917
500  352.275000  0.899583  0.011537
500  352.687500  0.900256  0.012086
500  353.100000  0.900612  0.012093
500  353.512500  0.900911  0.012011
500  353.925000  0.900941  0.011998
500  354.337500  0.900580  0.012028
500  354.750000  0.901434  0.011954
500  355.162500  0.900589  0.011361
500  355.575000  0.900107  0.011539
500  355.987500  0.899765  0.011716
500  356.400000  0.899113  0.012666
500  356.812500  0.899568  0.012666
500  357.225000  0.899999  0.012731
500  357.637500  0.900240  0.012988
500  358.050000  0.901247  0.012943
500  358.462500  0.901098  0.012856
500  358.875000  0.901446  0.013167
500  359.287500  0.901428  0.012839
500  359.700000  0.901154  0.013650
500  360.112500  0.902928  0.013633
500  360.525000  0.904434  0.013635
500  360.937500  0.904771  0.013185
500  361.350000  0.904718  0.013376
500  361.762500  0.906025  0.013385
500  362.175000  0.906281  0.013187
500  362.587500  0.906728  0.012962
500  363.000000  0.907240  0.012970
500  363.412500  0.907607  0.012919
500  363.825000  0.907665  0.012957
500  364.237500  0.908728  0.012932
500  364.650000  0.908941  0.012999
500  365.062500  0.909842  0.013007
500  365.475000  0.910027  0.012223
500  365.887500  0.911023  0.012028
500  366.300000  0.911868  0.011996
500  366.712500  0.912042  0.011785
500  367.125000  0.912899  0.011781
500  367.537500  0.912678  0.011920
500  367.950000  0.913306  0.011952
500  368.362500  0.914220  0.012011
500  368.775000  0.915098  0.012004
500  369.187500  0.914232  0.010993
500  369.600000  0.913694  0.009859
500  370.012500  0.913355  0.009559
500  370.425000  0.912686  0.009320
500  370.837500  0.912699  0.009313
500  371.250000  0.912532  0.009345
500  371.662500  0.911716  0.008978
500  372.075000  0.910683  0.008902
500  372.487500  0.910424  0.008955
500  372.900000  0.909870  0.008948
500  373.312500  0.910301  0.008302
500  373.725000  0.909122  0.008495
500  374.137500  0.908695  0.008511
500  374.550000  0.908133  0.008863
500  374.962500  0.907679  0.009086
500  375.375000  0.907378  0.009452
500  375.787500  0.907704  0.009450
500  376.200000  0.908369  0.009487
500  376.612500  0.909848  0.008716
500  377.025000  0.909517  0.008677
500  377.437500  0.908853  0.009311
500  377.850000  0.909764  0.009602
500  378.262500  0.911179  0.009627
500  378.675000  0.910942  0.009636
500  379.087500  0.911363  0.009639
500  379.500000  0.911639  0.009583
500  379.912500  0.911744  0.009677
500  380.325000  0.911578  0.010106
500  380.737500  0.912611  0.010077
500  381.150000  0.912670  0.010211
500  381.562500  0.913025  0.010578
500  381.975000  0.913909  0.010576
500  382.387500  0.913899  0.009924
500  382.800000  0.914222  0.010000
500  383.212500  0.914984  0.010022
500  383.625000  0.915725  0.010111
500  384.037500  0.916006  0.010043
500  384.450000  0.916873  0.009933
500  384.862500  0.917735  0.010020
500  385.275000  0.917612  0.009822
500  385.687500  0.917673  0.009764
500  386.100000  0.917662  0.009934
500  386.512500  0.917259  0.009752
500  386.925000  0.917464  0.009757
500  387.337500  0.917263  0.009753
500  387.750000  0.917564  0.010000
500  388.162500  0.917370  0.010004
500  388.575000  0.916758  0.009871
500  388.987500  0.917044  0.010384
500  389.400000  0.915877  0.010302
500  389.812500  0.915483  0.010402
500  390.225000  0.914809  0.010479
500  390.637500  0.914119  0.010412
500  391.050000  0.913633  0.010475
500  391.462500  0.913776  0.010333
500  391.875000  0.913477  0.010190
500  392.287500  0.913591  0.009877
500  392.700000  0.912846  0.010160
500  393.112500  0.912711  0.010341
500  393.525000  0.911697  0.010419
500  393.937500  0.911742  0.010312
500  394.350000  0.912049  0.009717
500  394.762500  0.911354  0.009368
500  395.175000  0.910272  0.009133
500  395.587500  0.910335  0.009048
500  396.000000  0.909131  0.010087
500  396.412500  0.908649  0.010117
500  396.825000  0.909116  0.010113
500  397.237500  0.909376  0.009950
500  397.650000  0.909323  0.009919
500  398.062500  0.910131  0.009801
500  398.475000  0.911129  0.009351
500  398.887500  0.912229  0.009922
500  399.300000  0.911931  0.010243
500  399.712500  0.912718  0.010138
500  400.125000  0.912228  0.010820
500  400.537500  0.912421  0.010716
500  400.950000  0.913037  0.010737
500  401.362500  0.913935  0.010976
500  401.775000  0.913501  0.011098
500  402.187500  0.913961  0.011100
500  402.600000  0.914126  0.011136
500  403.012500  0.914648  0.011156
500  403.425000  0.914979  0.011507
500  403.837500  0.914693  0.011791
500  404.250000  0.915900  0.011787
500  404.662500  0.916241  0.011517
500  405.075000  0.916880  0.011463
500  405.487500  0.917123  0.011498
500  405.900000  0.916228  0.011461
500  406.312500  0.917406  0.011581
500  406.725000  0.918041  0.011677
500  407.137500  0.918526  0.011890
500  407.550000  0.918259  0.012211
500  407.962500  0.918888  0.012584
500  408.375000  0.918331  0.012435
500  408.787500  0.918355  0.012462
500  409.200000  0.917759  0.012452
500  409.612500  0.917310  0.012991
500  410.025000  0.916582  0.012705
500  410.437500  0.916042  0.013361
500  410.850000  0.915562  0.013556
500  411.262500  0.915521  0.013863
500  411.675000  0.915568  0.013815
500  412.087500  0.915514  0.014188
500  412.500000  0.915327  0.014395
500  412.912500  0.916827  0.014060
500  413.325000  0.918058  0.014064
500  413.737500  0.918167  0.014076
500  414.150000  0.918442  0.015011
500  414.562500  0.918853  0.015489
500  414.975000  0.918937  0.016050
500  415.387500  0.919414  0.016572
500  415.800000  0.919515  0.015879
500  416.212500  0.920841  0.016119
500  416.625000  0.921243  0.016649
500  417.037500  0.923070  0.016914
500  417.450000  0.924864  0.016804
500  417.862500  0.925737  0.016767
500  418.275000  0.926666  0.016081
500  418.687500  0.928509  0.016082
500  419.100000  0.929898  0.015850
500  419.512500  0.931769  0.015902
500  419.925000  0.933580  0.015952
500  420.337500  0.935787  0.016127
500  420.750000  0.937302  0.016125
500  421.162500  0.938075  0.015884
500  421.575000  0.938139  0.016043
500  421.987500  0.938368  0.015688
500  422.400000  0.938803  0.015834
500  422.812500  0.940060  0.015908
500  423.225000  0.940198  0.015375
500  423.637500  0.940470  0.014571
500  424.050000  0.939581  0.013478
500  424.462500  0.940115  0.013539
500  424.875000  0.939553  0.011963
500  425.287500  0.939165  0.011665
500  425.700000  0.938087  0.010989
500  426.112500  0.938343  0.011236
500  426.525000  0.939439  0.012091
500  426.937500  0.939403  0.012568
500  427.350000  0.939474  0.012633
500  427.762500  0.939341  0.012936
500  428.175000  0.939183  0.013252
500  428.587500  0.938177  0.013289
500  429.000000  0.938749  0.015115
500  429.412500  0.937910  0.015252
500  429.825000  0.936171  0.015237
500  430.237500  0.933936  0.015053
500  430.650000  0.932017  0.015077
500  431.062500  0.931456  0.014739
500  431.475000  0.931254  0.015067
500  431.887500  0.930572  0.014677
500  432.300000  0.930096  0.014319
500  432.712500  0.929774  0.014625
500  433.125000  0.929117  0.014507
500  433.537500  0.929845  0.014675
500  433.950000  0.929853  0.014583
500  434.362500  0.928836  0.014644
500  434.775000  0.928858  0.014628
500  435.187500  0.928913  0.015795
500  435.600000  0.927711  0.015779
500  436.012500  0.925876  0.015810
500  436.425000  0.923894  0.015768
500  436.837500  0.922391  0.015843
500  437.250000  0.920248  0.015774
500  437.662500  0.919258  0.015867
500  438.075000  0.917921  0.015892
500  438.487500  0.918473  0.016547
500  438.900000  0.917362  0.016306
500  439.312500  0.916944  0.015833
500  439.725000  0.916707  0.015688
500  440.137500  0.916207  0.015356
500  440.550000  0.914914  0.015278
500  440.962500  0.914403  0.014546
500  441.375000  0.914476  0.014001
500  441.787500  0.913871  0.013859
500  442.200000  0.913829  0.013272
500  442.612500  0.914320  0.012241
500  443.025000  0.914143  0.012345
500  443.437500  0.913647  0.012494
500  443.850000  0.912938  0.012548
500  444.262500  0.911514  0.013203
500  444.675000  0.910462  0.013512
500  445.087500  0.910502  0.013612
500  445.500000  0.910354  0.013523
500  445.912500  0.908689  0.012925
500  446.325000  0.908023  0.012995
500  446.737500  0.907727  0.013027
500  447.150000  0.908183  0.012753
500  447.562500  0.909397  0.012133
500  447.975000  0.910032  0.012021
500  448.387500  0.911073  0.012705
500  448.800000  0.911817  0.012486
500  449.212500  0.913112  0.012584
500  449.625000  0.913198  0.012575
500  450.037500  0.913675  0.012501
500  450.450000  0.913079  0.012347
500  450.862500  0.913215  0.012331
500  451.275000  0.913282  0.012429
500  451.687500  0.912979  0.012490
500  452.100000  0.912586  0.011844
500  452.512500  0.912955  0.011860
500  452.925000  0.913383  0.011645
500  453.337500  0.913469  0.011994
500  453.750000  0.914007  0.012001
500  454.162500  0.914797  0.011964
500  454.575000  0.914994  0.012037
500  454.987500  0.915883  0.012052
500  455.400000  0.915161  0.010832
500  455.812500  0.915448  0.010861
500  456.225000  0.915968  0.010915
500  456.637500  0.915607  0.010634
500  457.050000  0.915565  0.010557
500  457.462500  0.915983  0.010616
500  457.875000  0.916639  0.010750
500  458.287500  0.916592  0.010761
500  458.700000  0.916086  0.010865
500  459.112500  0.916433  0.011071
500  459.525000  0.916363  0.011106
500  459.937500  0.915614  0.010968
500  460.350000  0.915322  0.011197
500  460.762500  0.914641  0.011236
500  461.175000  0.915131  0.010405
500  461.587500  0.915174  0.009971
500  462.000000  0.914723  0.010044
500  462.412500  0.914673  0.010282
500  462.825000  0.914116  0.010226
500  463.237500  0.914138  0.010095
500  463.650000  0.914204  0.009621
500  464.062500  0.913959  0.009606
500  464.475000  0.912881  0.010415
500  464.887500  0.913205  0.010413
500  465.300000  0.911710  0.009767
500  465.712500  0.911417  0.009795
500  466.125000  0.911593  0.010512
500  466.537500  0.910932  0.010534
500  466.950000  0.910307  0.010604
500  467.362500  0.910193  0.010537
500  467.775000  0.909508  0.010648
500  468.187500  0.909857  0.010551
500  468.600000  0.909902  0.010480
500  469.012500  0.909155  0.010482
500  469.425000  0.908818  0.010461
500  469.837500  0.909120  0.010340
500  470.250000  0.909290  0.010573
500  470.662500  0.909769  0.010591
500  471.075000  0.909617  0.011468
500  471.487500  0.910620  0.011442
500  471.900000  0.910652  0.012060
500  472.312500  0.912128  0.012097
500  472.725000  0.913208  0.012150
500  473.137500  0.913312  0.012526
500  473.550000  0.914360  0.012651
500  473.962500  0.915369  0.012735
500  474.375000  0.915834  0.013125
500  474.787500  0.917001  0.012936
500  475.200000  0.917955  0.012802
500  475.612500  0.919544  0.012769
500  476.025000  0.920212  0.012509
500  476.437500  0.921306  0.012426
500  476.850000  0.922757  0.012501
500  477.262500  0.923059  0.011919
500  477.675000  0.922736  0.012048
500  478.087500  0.923458  0.011974
500  478.500000  0.923683  0.012131
500  478.912500  0.923971  0.011790
500  479.325000  0.923627  0.011275
500  479.737500  0.924102  0.011297
500  480.150000  0.923830  0.011085
500  480.562500  0.923902  0.011075
500  480.975000  0.923869  0.011088
500  481.387500  0.924274  0.011067
500  481.800000  0.924359  0.010877
500  482.212500  0.924560  0.010987
500  482.625000  0.924813  0.010981
500  483.037500  0.923186  0.009441
500  483.450000  0.923112  0.009414
500  483.862500  0.923091  0.009458
500  484.275000  0.922907  0.009388
500  484.687500  0.922819  0.009522
500  485.100000  0.923065  0.009556
500  485.512500  0.922796  0.009574
500  485.925000  0.922931  0.009582
500  486.337500  0.922361  0.009633
500  486.750000  0.921813  0.009681
500  487.162500  0.921971  0.009746
500  487.575000  0.921241  0.010374
500  487.987500  0.921973  0.010270
500  488.400000  0.922227  0.010372
500  488.812500  0.923178  0.010345
500  489.225000  0.923343  0.009961
500  489.637500  0.924164  0.009951
500  490.050000  0.924811  0.010293
500  490.462500  0.925761  0.010324
500  490.875000  0.926315  0.010671
500  491.287500  0.927113  0.011510
500  491.700000  0.927755  0.011473
500  492.112500  0.928621  0.011521
500  492.525000  0.929325  0.011779
500  492.937500  0.930338  0.011868
500  493.350000  0.931038  0.011777
500  493.762500  0.931656  0.011270
500  494.175000  0.931621  0.011733
500  494.587500  0.932538  0.012625
500  495.000000  0.933073  0.012390
500  495.412500  0.934381  0.012661
500  495.825000  0.934398  0.013277
500  496.237500  0.935266  0.013517
500  496.650000  0.936209  0.013140
500  497.062500  0.937047  0.013253
500  497.475000  0.937586  0.013715
500  497.887500  0.938611  0.013847
500  498.300000  0.939667  0.014764
500  498.712500  0.941202  0.014259
500  499.125000  0.942681  0.014311
500  499.537500  0.943576  0.014402
500  499.950000  0.945148  0.014651
500  500.362500  0.946216  0.014763
500  500.775000  0.947878  0.014571
500  501.187500  0.949376  0.014315
500  501.600000  0.951570  0.014305
500  502.012500  0.951719  0.012983
500  502.425000  0.951734  0.013656
500  502.837500  0.951703  0.013548
500  503.250000  0.953048  0.013304
500  503.662500  0.953535  0.013384
500  504.075000  0.954749  0.013272
500  504.487500  0.955330  0.014181
500  504.900000  0.956427  0.014082
500  505.312500  0.956926  0.014238
500  505.725000  0.958010  0.014035
500  506.137500  0.959164  0.013539
500  506.550000  0.959289  0.012644
500  506.962500  0.959689  0.012834
500  507.375000  0.959676  0.012353
500  507.787500  0.960413  0.012165
500  508.200000  0.961590  0.012164
500  508.612500  0.962567  0.012103
500  509.025000  0.962782  0.011776
500  509.437500  0.963957  0.012437
500  509.850000  0.963586  0.012185
500  510.262500  0.963402  0.011977
500  510.675000  0.962800  0.011530
500  511.087500  0.962920  0.011585
500  511.500000  0.963368  0.011802
500  511.912500  0.962770  0.011732
500  512.325000  0.962425  0.011791
500  512.737500  0.962337  0.011656
500  513.150000  0.961359  0.011951
500  513.562500  0.960858  0.011884
500  513.975000  0.959896  0.012108
500  514.387500  0.959969  0.012036
500  514.800000  0.959438  0.012122
500  515.212500  0.960032  0.011914
500  515.625000  0.959472  0.011665
500  516.037500  0.958952  0.011662
500  516.450000  0.958554  0.011753
500  516.862500  0.958080  0.011947
500  517.275000  0.958024  0.012017
500  517.687500  0.957919  0.011953
500  518.100000  0.958080  0.012056
500  518.512500  0.956489  0.011532
500  518.925000  0.955627  0.011772
500  519.337500  0.955549  0.011971
500  519.750000  0.955624  0.012376
